TEST_TOMO_IDX,TEST_TOMO_MODALITY,METHOD,SEED,EPOCH,VAL F1 SCORE,VAL BEST EPOCH,VAL F1 SCORE (SMALL),VAL BEST EPOCH (SMALL),VAL F1 SCORE (MEDIUM),VAL BEST EPOCH (MEDIUM),VAL F1 SCORE (LARGE),VAL BEST EPOCH (LARGE),F1 SCORE,F1 MACRO SCORE,report_path,4CR2,1QVR,1BXN,3CF3,1U6G,3D2F,2CG9,3H84,3GL1,3QM1,1S3X,5MRC,fiducial
9,shrec,NOISY,seed1,49,0.5735852205300633,True,0.4550269844319217,True,0.6326418549956747,True,0.7168895580150463,False,0.8107913669064748,0.43294339932493014,data/results/exp_noisy/seed1/epoch049_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.7573529411764706,0.7697160883280757,0.9438202247191011,0.641860465116279,0.2871287128712871,0.5221674876847291,0.3864734299516908,0.25,0.18791946308724833,0.14285714285714285,0.032,0.711340206185567,0.42857142857142855
9,shrec,NOISY,seed2,47,0.5884407140031646,True,0.46274298440346084,False,0.6565262421604672,True,0.7257306134259259,False,0.8165007112375534,0.47010034947288404,data/results/exp_noisy/seed2/epoch047_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.816,0.795774647887324,0.9591078066914498,0.7949790794979079,0.22950819672131148,0.5,0.35467980295566504,0.233502538071066,0.2857142857142857,0.13138686131386862,0.016129032258064516,0.839622641509434,0.625
9,shrec,NOISY,seed3,46,0.5788448785368577,True,0.4539067836407104,True,0.6431458153114187,False,0.7243313259548612,False,0.8188585607940447,0.5058871220207687,data/results/exp_noisy/seed3/epoch046_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.8740157480314961,0.8333333333333334,0.9737827715355806,0.8346456692913385,0.25,0.519280205655527,0.410958904109589,0.24175824175824176,0.27624309392265195,0.1780821917808219,0.0,0.8482142857142857,0.8421052631578947
9,shrec,NOISY,seed4,46,0.5801577479290767,True,0.4586054900956284,False,0.6414182458369377,False,0.7251745153356481,False,0.7988608045567817,0.47563231564948805,data/results/exp_noisy/seed4/epoch046_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.7640449438202247,0.7067137809187279,0.9624060150375939,0.7161572052401747,0.4158415841584158,0.5117647058823529,0.3316062176165803,0.34080717488789236,0.2696629213483146,0.125,0.06896551724137931,0.74,0.7058823529411765
9,shrec,NOISY,seed5,50,0.5846497172840656,True,0.46326150529371585,True,0.6533845155709342,True,0.7092488606770834,False,0.8096809680968097,0.47956761958386224,data/results/exp_noisy/seed5/epoch050_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.8851063829787233,0.7709923664122137,0.9588014981273408,0.8412698412698413,0.2247191011235955,0.49238578680203043,0.34545454545454546,0.20994475138121546,0.3076923076923077,0.15602836879432624,0.0,0.896551724137931,0.625
9,shrec,NOISY,seed6,49,0.5737326502001117,True,0.4612265553847905,True,0.6401215127595156,True,0.6820339626736112,False,0.7990109501942776,0.3886547887184764,data/results/exp_noisy/seed6/epoch049_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.6575342465753424,0.7959183673469388,0.9363295880149812,0.8326530612244898,0.1871345029239766,0.48514851485148514,0.26595744680851063,0.29464285714285715,0.18791946308724833,0.25,0.015384615384615385,0.5325443786982249,0.0
