TEST_TOMO_IDX,TEST_TOMO_MODALITY,METHOD,SEED,EPOCH,VAL F1 SCORE,VAL BEST EPOCH,VAL F1 SCORE (SMALL),VAL BEST EPOCH (SMALL),VAL F1 SCORE (MEDIUM),VAL BEST EPOCH (MEDIUM),VAL F1 SCORE (LARGE),VAL BEST EPOCH (LARGE),F1 SCORE,F1 MACRO SCORE,report_path,4CR2,1QVR,1BXN,3CF3,1U6G,3D2F,2CG9,3H84,3GL1,3QM1,1S3X,5MRC,fiducial,PHASE
9,shrec,FINETUNED-3,seed1,108,0.7315263897291512,True,0.6959315232240437,False,0.7502889138192042,False,0.77178955078125,False,0.8263386396526772,0.5661032050078243,data/results/exp_finetune/seed1/epoch108_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.9658119658119658,0.8560885608856088,0.9849624060150376,0.9314079422382672,0.46107784431137727,0.5065502183406113,0.3541666666666667,0.37894736842105264,0.27906976744186046,0.15151515151515152,0.1276595744680851,0.9758064516129032,0.9523809523809523,final
9,shrec,FINETUNED-3,seed2,102,0.7315649286811243,True,0.6991013490437158,False,0.7481169915116782,False,0.7697844328703703,False,0.8158660844250365,0.5491873997733882,data/results/exp_finetune/seed2/epoch102_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.7615894039735099,0.7250996015936255,0.9655172413793104,0.7931034482758621,0.5401929260450161,0.5070422535211268,0.47058823529411764,0.4830508474576271,0.25675675675675674,0.17518248175182483,0.1267605633802817,0.983739837398374,0.9,final
9,shrec,FINETUNED-3,seed3,109,0.7455276636960164,True,0.7129181964367031,False,0.7606931904195502,False,0.7878282335069444,False,0.8208682962422473,0.5591817268259996,data/results/exp_finetune/seed3/epoch109_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.9019607843137255,0.8301886792452831,0.9696969696969697,0.8805970149253731,0.4740740740740741,0.40860215053763443,0.4723618090452261,0.5201465201465202,0.20253164556962025,0.19444444444444445,0.15602836879432624,0.9758064516129032,0.8421052631578947,final
9,shrec,FINETUNED-3,seed4,109,0.7227893184568132,True,0.6737231756602914,False,0.7492337870350346,False,0.7767356589988426,False,0.8197548666186013,0.5563097170079656,data/results/exp_finetune/seed4/epoch109_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.8363636363636363,0.7692307692307693,0.9657794676806084,0.9010989010989011,0.5142857142857142,0.4978540772532189,0.44776119402985076,0.4343891402714932,0.2155688622754491,0.1891891891891892,0.14492753623188406,0.9718875502008032,0.9,final
9,shrec,FINETUNED-3,seed5,106,0.7341114081115041,True,0.7033855945469034,False,0.748410129217128,False,0.7739438657407407,False,0.8242997453619498,0.5919803617315722,data/results/exp_finetune/seed5/epoch106_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.9504132231404959,0.8656716417910447,0.9699248120300752,0.8981132075471698,0.5567765567765568,0.5135135135135135,0.4205128205128205,0.5276595744680851,0.28901734104046245,0.2191780821917808,0.1891891891891892,0.9877551020408163,0.9,final
9,shrec,FINETUNED-3,seed6,106,0.7363077647989575,True,0.7007138333902551,False,0.7520958923551038,False,0.7845278139467593,False,0.8156547183613753,0.568249058688179,data/results/exp_finetune/seed6/epoch106_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.9387755102040817,0.9034749034749034,0.9615384615384616,0.9029850746268657,0.5252525252525253,0.5537190082644629,0.40625,0.4375,0.2345679012345679,0.16058394160583941,0.10526315789473684,0.9834710743801653,0.8421052631578947,final
