TEST_TOMO_IDX,TEST_TOMO_MODALITY,METHOD,SEED,EPOCH,VAL F1 SCORE,VAL BEST EPOCH,VAL F1 SCORE (SMALL),VAL BEST EPOCH (SMALL),VAL F1 SCORE (MEDIUM),VAL BEST EPOCH (MEDIUM),VAL F1 SCORE (LARGE),VAL BEST EPOCH (LARGE),F1 SCORE,F1 MACRO SCORE,report_path,4CR2,1QVR,1BXN,3CF3,1U6G,3D2F,2CG9,3H84,3GL1,3QM1,1S3X,5MRC,fiducial
9,shrec,BASELINE,seed1,51,0.5960397954672375,True,0.4821692850637523,False,0.6555581274329585,False,0.7261940285011574,False,0.810868787987129,0.4046741216032183,data/results/exp_gauss/seed1/epoch051_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.5882352941176471,0.683076923076923,0.9111969111969112,0.6278026905829597,0.26455026455026454,0.46648793565683644,0.4131455399061033,0.3391304347826087,0.25149700598802394,0.14084507042253522,0.0,0.5508982035928144,0.42857142857142855
9,shrec,BASELINE,seed2,63,0.622079220087956,True,0.5186716437556922,False,0.6732536764705882,False,0.7479677553530093,False,0.8074490513000703,0.4531857244102518,data/results/exp_gauss/seed2/epoch063_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.6644951140065146,0.7687074829931972,0.932806324110672,0.7008547008547008,0.25668449197860965,0.4731182795698925,0.3684210526315789,0.36909871244635195,0.21818181818181817,0.2696629213483146,0.031746031746031744,0.44871794871794873,0.8421052631578947
9,shrec,BASELINE,seed3,67,0.6127915144499255,True,0.5117258652094717,False,0.6584481104022492,False,0.7474930374710648,False,0.8190812720848056,0.4213630727153456,data/results/exp_gauss/seed3/epoch067_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.629757785467128,0.7516339869281046,0.8764940239043825,0.6910569105691057,0.20606060606060606,0.5080213903743316,0.4838709677419355,0.3263598326359833,0.2222222222222222,0.19310344827586207,0.07575757575757576,0.5061728395061729,0.42857142857142855
9,shrec,BASELINE,seed4,57,0.602849373778388,True,0.48808424763775043,False,0.6569672158845156,False,0.7497287326388888,False,0.8241601143674053,0.4716104936214025,data/results/exp_gauss/seed4/epoch057_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.6792452830188679,0.7516339869281046,0.8943089430894309,0.6554621848739496,0.2708333333333333,0.5263157894736842,0.4444444444444444,0.3364485981308411,0.2375,0.25142857142857145,0.046153846153846156,0.6666666666666666,0.8421052631578947
9,shrec,BASELINE,seed5,64,0.6178593866344005,True,0.5182531804986339,False,0.666742133434256,False,0.7402185510706019,False,0.8089014482515013,0.4436786429313346,data/results/exp_gauss/seed5/epoch064_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.6527777777777778,0.7609427609427609,0.9389312977099237,0.7901234567901234,0.22727272727272727,0.518324607329843,0.3979591836734694,0.40329218106995884,0.27380952380952384,0.12,0.0,0.5030674846625767,0.625
9,shrec,BASELINE,seed6,64,0.608560410170793,True,0.4850611730134335,False,0.6737250621756056,False,0.7480785228587963,False,0.8091330717088834,0.4537215945229511,data/results/exp_gauss/seed6/epoch064_2021_model_9_shrec_bin2_evaluation/evaluation.json,0.6296296296296297,0.8108108108108109,0.9534883720930233,0.7717842323651453,0.22857142857142856,0.5427728613569321,0.42718446601941745,0.3436123348017621,0.2918918918918919,0.21951219512195122,0.031746031746031744,0.2589928057553957,0.8421052631578947
